revol_util,grade,sub_grade
84.10%,F,F2
84.10%,F,F5
84.10%,G,G2
84.20%,B,B1
84.20%,B,B2
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B3
84.20%,B,B4
84.20%,B,B4
84.20%,B,B4
84.20%,B,B5
84.20%,B,B5
84.20%,B,B5
84.20%,B,B5
84.20%,C,C1
84.20%,C,C1
84.20%,C,C1
84.20%,C,C2
84.20%,C,C2
84.20%,C,C2
84.20%,C,C4
84.20%,C,C4
84.20%,D,D2
84.20%,D,D2
84.20%,D,D3
84.20%,D,D4
84.20%,D,D5
84.20%,D,D5
84.20%,D,D5
84.20%,E,E1
84.20%,E,E3
84.30%,A,A4
84.30%,A,A4
84.30%,A,A5
84.30%,B,B1
84.30%,B,B2
84.30%,B,B2
84.30%,B,B2
84.30%,B,B3
84.30%,B,B3
84.30%,B,B4
84.30%,B,B4
84.30%,B,B4
84.30%,B,B4
84.30%,B,B5
84.30%,B,B5
84.30%,B,B5
84.30%,B,B5
84.30%,C,C1
84.30%,C,C1
84.30%,C,C1
84.30%,C,C2
84.30%,C,C2
84.30%,C,C2
84.30%,C,C3
84.30%,C,C3
84.30%,C,C3
84.30%,C,C5
84.30%,D,D1
84.30%,D,D1
84.30%,D,D1
84.30%,D,D1
84.30%,D,D2
84.30%,D,D2
84.30%,D,D2
84.30%,D,D4
84.30%,D,D5
84.30%,E,E2
84.30%,E,E4
84.30%,E,E5
84.30%,F,F3
84.30%,G,G1
84.40%,B,B2
84.40%,B,B3
84.40%,B,B3
84.40%,B,B4
84.40%,B,B5
84.40%,B,B5
84.40%,C,C1
84.40%,C,C1
84.40%,C,C2
84.40%,C,C2
84.40%,C,C2
84.40%,C,C3
84.40%,C,C3
84.40%,C,C4
84.40%,C,C5
84.40%,C,C5
84.40%,C,C5
84.40%,D,D1
84.40%,D,D2
84.40%,D,D2
84.40%,D,D2
84.40%,D,D3
84.40%,D,D3
84.40%,D,D3
84.40%,D,D5
84.40%,E,E1
84.40%,E,E2
84.40%,E,E4
84.40%,E,E5
84.40%,F,F1
84.40%,F,F2
84.40%,F,F3
84.50%,A,A2
84.50%,A,A4
84.50%,B,B3
84.50%,B,B3
84.50%,B,B3
84.50%,B,B3
84.50%,B,B4
84.50%,B,B4
84.50%,B,B5
84.50%,B,B5
84.50%,C,C1
84.50%,C,C1
84.50%,C,C2
84.50%,C,C2
84.50%,C,C2
84.50%,C,C2
84.50%,C,C2
84.50%,C,C2
84.50%,C,C3
84.50%,C,C3
84.50%,C,C4
84.50%,C,C5
84.50%,D,D2
84.50%,D,D2
84.50%,D,D3
84.50%,D,D4
84.50%,D,D4
84.50%,D,D4
84.50%,E,E1
84.50%,E,E3
84.50%,E,E3
84.50%,E,E4
84.50%,F,F1
84.50%,F,F2
84.50%,G,G4
84.60%,A,A4
84.60%,A,A5
84.60%,A,A5
84.60%,B,B1
84.60%,B,B1
84.60%,B,B2
84.60%,B,B2
84.60%,B,B2
84.60%,B,B3
84.60%,B,B3
84.60%,B,B3
84.60%,B,B3
84.60%,B,B3
84.60%,B,B4
84.60%,B,B4
84.60%,B,B4
84.60%,B,B5
84.60%,B,B5
84.60%,B,B5
84.60%,C,C1
84.60%,C,C1
84.60%,C,C2
84.60%,C,C2
84.60%,C,C2
84.60%,C,C3
84.60%,C,C4
84.60%,C,C5
84.60%,D,D1
84.60%,D,D2
84.60%,D,D2
84.60%,D,D3
84.60%,D,D3
84.60%,D,D3
84.60%,D,D3
84.60%,D,D3
84.60%,D,D5
84.60%,D,D5
84.60%,E,E2
84.60%,E,E4
84.60%,E,E5
84.60%,E,E5
84.60%,E,E5
84.60%,F,F1
84.70%,A,A4
84.70%,A,A5
84.70%,B,B1
84.70%,B,B2
84.70%,B,B2
84.70%,B,B3
84.70%,B,B3
84.70%,B,B3
84.70%,B,B4
84.70%,B,B4
84.70%,B,B4
84.70%,B,B5
84.70%,B,B5
84.70%,C,C1
84.70%,C,C1
84.70%,C,C1
84.70%,C,C1
84.70%,C,C1
84.70%,C,C2
84.70%,C,C2
84.70%,C,C2
84.70%,C,C2
84.70%,C,C2
84.70%,C,C4
84.70%,C,C5
84.70%,D,D3
84.70%,D,D3
84.70%,D,D5
84.70%,E,E2
84.70%,E,E3
84.70%,E,E5
84.70%,F,F1
84.70%,F,F1
84.70%,F,F2
84.70%,G,G1
84.80%,A,A2
84.80%,A,A3
84.80%,A,A4
84.80%,A,A5
84.80%,B,B2
84.80%,B,B3
84.80%,B,B3
84.80%,B,B4
84.80%,B,B5
84.80%,B,B5
84.80%,C,C1
84.80%,C,C2
84.80%,C,C2
84.80%,C,C2
84.80%,C,C2
84.80%,C,C2
84.80%,C,C2
84.80%,C,C3
84.80%,C,C3
84.80%,C,C3
84.80%,C,C3
84.80%,D,D1
84.80%,D,D1
84.80%,D,D1
84.80%,D,D2
84.80%,D,D2
84.80%,D,D2
84.80%,D,D4
84.80%,D,D4
84.80%,D,D4
84.80%,D,D4
84.80%,D,D4
84.80%,D,D5
84.80%,D,D5
84.80%,D,D5
84.80%,E,E1
84.80%,E,E3
84.80%,E,E4
84.80%,E,E4
84.80%,E,E5
84.80%,E,E5
84.80%,F,F1
84.80%,F,F1
84.80%,G,G2
84.90%,A,A4
84.90%,A,A5
84.90%,B,B2
84.90%,B,B3
84.90%,B,B3
84.90%,B,B3
84.90%,B,B4
84.90%,B,B5
84.90%,B,B5
84.90%,B,B5
84.90%,C,C1
84.90%,C,C1
84.90%,C,C1
84.90%,C,C1
84.90%,C,C2
84.90%,C,C2
84.90%,C,C3
84.90%,C,C4
84.90%,C,C4
84.90%,C,C5
84.90%,C,C5
84.90%,D,D2
84.90%,D,D2
84.90%,D,D3
84.90%,D,D3
84.90%,D,D4
84.90%,D,D5
84.90%,D,D5
84.90%,D,D5
84.90%,E,E1
84.90%,E,E2
84.90%,F,F1
84.90%,F,F4
85%,B,B1
85%,B,B1
85%,B,B1
85%,B,B3
85%,B,B3
85%,B,B3
85%,B,B4
85%,B,B4
85%,B,B5
85%,B,B5
85%,C,C1
85%,C,C1
85%,C,C1
85%,C,C1
85%,C,C1
85%,C,C2
85%,C,C2
85%,C,C3
85%,C,C3
85%,C,C3
85%,C,C3
85%,C,C4
85%,C,C5
85%,D,D2
85%,D,D2
85%,D,D3
85%,D,D4
85%,D,D4
85%,D,D5
85%,E,E2
85%,E,E3
85%,E,E4
85%,E,E4
85%,F,F2
85%,F,F4
85%,F,F4
85.10%,A,A4
85.10%,A,A4
85.10%,A,A5
85.10%,B,B3
85.10%,B,B4
85.10%,B,B4
85.10%,B,B4
85.10%,B,B5
85.10%,B,B5
85.10%,C,C1
85.10%,C,C1
85.10%,C,C2
85.10%,C,C2
85.10%,C,C2
85.10%,C,C2
85.10%,C,C2
85.10%,C,C4
85.10%,C,C5
85.10%,C,C5
85.10%,D,D1
85.10%,D,D1
85.10%,D,D2
85.10%,D,D4
85.10%,D,D4
85.10%,D,D5
85.10%,E,E1
85.10%,E,E1
85.10%,E,E1
85.10%,E,E2
85.10%,E,E2
85.10%,E,E2
85.10%,E,E3
85.10%,E,E5
85.10%,E,E5
85.10%,F,F5
85.10%,G,G1
85.20%,A,A4
85.20%,A,A4
85.20%,A,A5
85.20%,A,A5
85.20%,A,A5
85.20%,B,B1
85.20%,B,B1
85.20%,B,B2
85.20%,B,B2
85.20%,B,B4
85.20%,B,B5
85.20%,B,B5
85.20%,C,C1
85.20%,C,C1
85.20%,C,C1
85.20%,C,C2
85.20%,C,C2
85.20%,C,C2
85.20%,C,C2
85.20%,C,C2
85.20%,C,C3
85.20%,C,C3
85.20%,C,C3
85.20%,C,C4
85.20%,C,C4
85.20%,C,C5
85.20%,D,D1
85.20%,D,D1
85.20%,D,D2
85.20%,D,D2
85.20%,D,D2
85.20%,D,D4
85.20%,D,D4
85.20%,D,D4
85.20%,D,D4
85.20%,D,D5
85.20%,D,D5
85.20%,E,E2
85.20%,E,E2
85.20%,E,E2
85.20%,E,E2
85.20%,E,E5
85.20%,E,E5
85.30%,A,A4
85.30%,B,B3
85.30%,B,B3
85.30%,B,B3
85.30%,B,B4
85.30%,B,B4
85.30%,B,B4
85.30%,B,B5
85.30%,B,B5
85.30%,B,B5
85.30%,B,B5
85.30%,C,C1
85.30%,C,C3
85.30%,C,C3
85.30%,C,C4
85.30%,D,D1
85.30%,D,D1
85.30%,D,D2
85.30%,D,D3
85.30%,D,D5
85.30%,D,D5
85.30%,D,D5
85.30%,E,E2
85.30%,E,E3
85.30%,E,E3
85.30%,E,E4
85.30%,E,E4
85.30%,E,E4
85.30%,E,E4
85.30%,E,E5
85.30%,E,E5
85.40%,A,A5
85.40%,B,B1
85.40%,B,B2
85.40%,B,B3
85.40%,B,B3
85.40%,B,B4
85.40%,B,B4
85.40%,B,B5
85.40%,B,B5
85.40%,B,B5
85.40%,B,B5
85.40%,B,B5
85.40%,B,B5
85.40%,C,C1
85.40%,C,C1
85.40%,C,C1
85.40%,C,C1
85.40%,C,C1
85.40%,C,C2
85.40%,C,C2
85.40%,C,C2
85.40%,C,C2
85.40%,C,C4
85.40%,C,C4
85.40%,C,C4
85.40%,D,D1
85.40%,D,D1
85.40%,D,D1
85.40%,D,D2
85.40%,D,D3
85.40%,D,D3
85.40%,D,D3
85.40%,D,D4
85.40%,D,D4
85.40%,D,D5
85.40%,E,E1
85.40%,E,E2
85.40%,E,E3
85.40%,E,E5
85.40%,G,G2
85.50%,A,A4
85.50%,A,A4
85.50%,A,A5
85.50%,B,B1
85.50%,B,B1
85.50%,B,B1
85.50%,B,B3
85.50%,B,B3
85.50%,B,B3
85.50%,B,B3
85.50%,B,B4
85.50%,B,B4
85.50%,B,B4
85.50%,C,C1
85.50%,C,C1
85.50%,C,C1
85.50%,C,C2
85.50%,C,C3
85.50%,C,C3
85.50%,C,C3
85.50%,C,C3
85.50%,D,D1
85.50%,D,D1
85.50%,D,D2
85.50%,D,D5
85.50%,E,E1
85.50%,E,E2
85.50%,E,E2
85.50%,E,E3
85.50%,E,E4
85.50%,E,E4
85.50%,E,E4
85.50%,E,E5
85.50%,F,F1
85.50%,G,G4
85.60%,A,A5
85.60%,B,B2
85.60%,B,B3
85.60%,B,B4
85.60%,B,B5
85.60%,B,B5
85.60%,C,C1
85.60%,C,C1
85.60%,C,C1
85.60%,C,C2
85.60%,C,C2
85.60%,C,C2
85.60%,C,C2
85.60%,C,C2
85.60%,C,C3
85.60%,C,C4
85.60%,C,C4
85.60%,C,C4
85.60%,C,C5
85.60%,C,C5
85.60%,C,C5
85.60%,D,D1
85.60%,D,D2
85.60%,D,D2
85.60%,D,D3
85.60%,D,D3
85.60%,D,D4
85.60%,D,D5
85.60%,D,D5
85.60%,D,D5
85.60%,E,E2
85.60%,F,F1
85.60%,F,F2
85.60%,F,F3
85.60%,G,G1
85.70%,A,A4
85.70%,A,A5
85.70%,B,B1
85.70%,B,B2
85.70%,B,B2
85.70%,B,B3
85.70%,B,B3
85.70%,B,B3
85.70%,B,B4
85.70%,B,B4
85.70%,B,B5
85.70%,B,B5
85.70%,C,C1
85.70%,C,C1
85.70%,C,C1
85.70%,C,C1
85.70%,C,C2
85.70%,C,C2
85.70%,C,C2
85.70%,C,C2
85.70%,C,C3
85.70%,C,C3
85.70%,C,C3
85.70%,C,C3
85.70%,C,C4
85.70%,C,C4
85.70%,C,C4
85.70%,C,C4
85.70%,C,C5
85.70%,C,C5
85.70%,C,C5
85.70%,D,D1
85.70%,D,D2
85.70%,D,D2
85.70%,D,D3
85.70%,D,D4
85.70%,D,D5
85.70%,D,D5
85.70%,E,E1
85.70%,E,E1
85.70%,E,E3
85.70%,E,E4
85.70%,E,E4
85.70%,F,F2
85.70%,F,F2
85.70%,F,F2
85.70%,F,F3
85.80%,A,A5
85.80%,B,B1
85.80%,B,B3
85.80%,B,B4
85.80%,B,B4
85.80%,B,B5
85.80%,B,B5
85.80%,C,C2
85.80%,C,C2
85.80%,C,C3
85.80%,C,C4
85.80%,C,C5
85.80%,D,D1
85.80%,D,D2
85.80%,D,D2
85.80%,D,D2
85.80%,D,D2
85.80%,D,D4
85.80%,D,D4
85.80%,D,D4
85.80%,D,D4
85.80%,D,D5
85.80%,E,E1
85.80%,E,E2
85.80%,E,E2
85.80%,E,E4
85.80%,F,F2
85.80%,G,G4
85.90%,B,B2
85.90%,B,B3
85.90%,B,B4
85.90%,B,B4
85.90%,B,B5
85.90%,B,B5
85.90%,B,B5
85.90%,B,B5
85.90%,C,C1
85.90%,C,C1
85.90%,C,C1
85.90%,C,C1
85.90%,C,C1
85.90%,C,C1
85.90%,C,C2
85.90%,C,C2
85.90%,C,C4
85.90%,C,C4
85.90%,D,D1
85.90%,D,D4
85.90%,D,D4
85.90%,E,E1
85.90%,F,F5
86%,B,B1
86%,B,B1
86%,B,B1
86%,B,B2
86%,B,B4
86%,B,B5
86%,B,B5
86%,B,B5
86%,C,C1
86%,C,C1
86%,C,C1
86%,C,C1
86%,C,C1
86%,C,C1
86%,C,C3
86%,C,C4
86%,C,C4
86%,D,D1
86%,D,D1
86%,D,D1
86%,D,D2
86%,D,D2
86%,D,D2
86%,D,D2
86%,D,D4
86%,D,D5
86%,D,D5
86%,D,D5
86%,D,D5
86%,E,E1
86%,E,E2
86%,E,E5
86%,F,F2
86.10%,A,A3
86.10%,A,A4
86.10%,A,A5
86.10%,B,B1
86.10%,B,B2
86.10%,B,B3
86.10%,B,B3
86.10%,B,B3
86.10%,B,B4
86.10%,B,B5
86.10%,C,C1
86.10%,C,C1
86.10%,C,C1
86.10%,C,C1
86.10%,C,C1
86.10%,C,C2
86.10%,C,C2
86.10%,C,C4
86.10%,C,C4
86.10%,D,D1
86.10%,D,D2
86.10%,D,D2
86.10%,D,D3
86.10%,D,D3
86.10%,D,D3
86.10%,D,D3
86.10%,D,D4
86.10%,D,D4
86.10%,D,D5
86.10%,D,D5
86.10%,E,E1
86.10%,E,E1
86.10%,E,E2
86.10%,E,E4
86.10%,E,E4
86.10%,F,F2
86.10%,F,F2
86.10%,F,F2
86.10%,F,F5
86.10%,F,F5
86.10%,G,G1
86.20%,A,A4
86.20%,B,B1
86.20%,B,B2
86.20%,B,B3
86.20%,B,B3
86.20%,B,B4
86.20%,B,B4
86.20%,B,B5
86.20%,B,B5
86.20%,B,B5
86.20%,B,B5
86.20%,B,B5
86.20%,B,B5
86.20%,C,C1
86.20%,C,C1
86.20%,C,C1
86.20%,C,C1
86.20%,C,C2
86.20%,C,C2
86.20%,C,C3
86.20%,C,C3
86.20%,C,C3
86.20%,C,C5
86.20%,D,D2
86.20%,D,D2
86.20%,D,D2
86.20%,D,D4
86.20%,D,D4
86.20%,D,D4
86.20%,E,E3
86.20%,F,F2
86.20%,G,G1
86.20%,G,G3
86.30%,B,B1
86.30%,B,B2
86.30%,B,B3
86.30%,B,B4
86.30%,B,B5
86.30%,B,B5
86.30%,C,C1
86.30%,C,C2
86.30%,C,C3
86.30%,C,C3
86.30%,C,C4
86.30%,C,C4
86.30%,C,C4
86.30%,C,C5
86.30%,C,C5
86.30%,C,C5
86.30%,C,C5
86.30%,C,C5
86.30%,D,D1
86.30%,D,D1
86.30%,D,D1
86.30%,D,D2
86.30%,D,D2
86.30%,D,D2
86.30%,D,D2
86.30%,D,D2
86.30%,D,D3
86.30%,D,D4
86.30%,D,D4
86.30%,D,D5
86.30%,D,D5
86.30%,D,D5
86.30%,E,E1
86.30%,F,F2
86.30%,F,F5
86.40%,A,A4
86.40%,B,B2
86.40%,B,B2
86.40%,B,B3
86.40%,B,B3
86.40%,B,B3
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B4
86.40%,B,B5
86.40%,B,B5
86.40%,B,B5
86.40%,C,C1
86.40%,C,C1
86.40%,C,C1
86.40%,C,C1
86.40%,C,C2
86.40%,C,C2
86.40%,C,C2
86.40%,C,C2
86.40%,C,C4
86.40%,C,C4
86.40%,C,C5
86.40%,C,C5
86.40%,D,D1
86.40%,D,D1
86.40%,D,D2
86.40%,D,D3
86.40%,D,D4
86.40%,D,D4
86.40%,D,D5
86.40%,E,E2
86.40%,F,F1
86.50%,B,B2
86.50%,B,B3
86.50%,B,B4
86.50%,B,B5
86.50%,B,B5
86.50%,C,C1
86.50%,C,C2
86.50%,C,C2
86.50%,C,C2
86.50%,C,C2
86.50%,C,C4
86.50%,C,C4
86.50%,C,C4
86.50%,C,C4
86.50%,C,C5
86.50%,D,D1
86.50%,D,D1
86.50%,D,D1
86.50%,D,D1
86.50%,D,D2
86.50%,D,D2
86.50%,D,D2
86.50%,D,D3
86.50%,E,E1
86.50%,E,E1
86.50%,E,E2
86.50%,E,E2
86.50%,E,E5
86.50%,E,E5
86.50%,F,F5
86.50%,G,G1
86.60%,A,A5
86.60%,B,B2
86.60%,B,B3
86.60%,B,B4
86.60%,B,B4
86.60%,B,B4
86.60%,B,B5
86.60%,B,B5
86.60%,B,B5
86.60%,C,C1
86.60%,C,C3
86.60%,C,C5
86.60%,C,C5
86.60%,C,C5
86.60%,C,C5
86.60%,C,C5
86.60%,D,D2
86.60%,D,D2
86.60%,D,D2
86.60%,D,D3
86.60%,D,D3
86.60%,D,D3
86.60%,D,D4
86.60%,D,D5
86.60%,D,D5
86.60%,E,E1
86.60%,E,E1
86.60%,E,E2
86.60%,E,E4
86.60%,F,F3
86.70%,A,A4
86.70%,A,A4
86.70%,B,B1
86.70%,B,B1
86.70%,B,B2
86.70%,B,B3
86.70%,B,B4
86.70%,B,B4
86.70%,B,B4
86.70%,B,B5
86.70%,C,C1
86.70%,C,C1
86.70%,C,C2
86.70%,C,C3
86.70%,C,C3
86.70%,C,C3
86.70%,C,C3
86.70%,C,C3
86.70%,C,C5
86.70%,D,D1
86.70%,D,D1
86.70%,D,D1
86.70%,D,D3
86.70%,D,D3
86.70%,D,D4
86.70%,D,D4
86.70%,D,D5
86.70%,D,D5
86.70%,E,E1
86.70%,E,E1
86.70%,E,E3
86.70%,E,E4
86.70%,E,E5
86.70%,E,E5
86.70%,F,F5
86.80%,A,A5
86.80%,B,B1
86.80%,B,B2
86.80%,B,B2
86.80%,B,B2
86.80%,B,B3
86.80%,B,B3
86.80%,B,B4
86.80%,B,B4
86.80%,B,B5
86.80%,B,B5
86.80%,B,B5
86.80%,B,B5
86.80%,C,C2
86.80%,C,C2
86.80%,C,C2
86.80%,C,C3
86.80%,C,C3
86.80%,C,C4
86.80%,C,C5
86.80%,D,D1
86.80%,D,D2
86.80%,D,D2
86.80%,E,E1
86.80%,F,F1
86.80%,F,F1
86.80%,F,F5
86.80%,G,G2
86.80%,G,G2
86.90%,A,A3
86.90%,A,A5
86.90%,B,B3
86.90%,B,B3
86.90%,C,C2
86.90%,C,C4
86.90%,C,C5
86.90%,C,C5
86.90%,D,D1
86.90%,D,D1
86.90%,D,D2
86.90%,D,D2
86.90%,D,D4
86.90%,D,D5
86.90%,E,E1
86.90%,E,E3
86.90%,E,E4
86.90%,E,E4
86.90%,E,E4
86.90%,F,F1
86.90%,F,F1
86.90%,F,F2
87%,A,A5
87%,B,B3
87%,B,B3
87%,B,B4
87%,B,B4
87%,B,B5
87%,C,C1
87%,C,C1
87%,C,C1
87%,C,C1
87%,C,C1
87%,C,C2
87%,C,C2
87%,C,C4
87%,C,C5
87%,C,C5
87%,D,D1
87%,D,D1
87%,D,D1
87%,D,D2
87%,D,D2
87%,D,D3
87%,D,D3
87%,D,D3
87%,D,D4
87%,D,D5
87%,D,D5
87%,E,E1
87%,E,E1
87%,E,E3
87%,F,F1
87%,F,F2
87.10%,A,A5
87.10%,A,A5
87.10%,A,A5
87.10%,B,B1
87.10%,B,B2
87.10%,B,B3
87.10%,B,B3
87.10%,B,B3
87.10%,B,B4
87.10%,B,B4
87.10%,B,B5
87.10%,B,B5
87.10%,C,C1
87.10%,C,C2
87.10%,C,C2
87.10%,C,C2
87.10%,C,C2
87.10%,C,C2
87.10%,D,D2
87.10%,D,D3
87.10%,D,D4
87.10%,E,E1
87.10%,E,E2
87.10%,E,E3
87.10%,E,E3
87.10%,E,E4
87.10%,E,E5
87.10%,G,G1
87.10%,G,G2
87.20%,A,A5
87.20%,B,B2
87.20%,B,B2
87.20%,B,B3
87.20%,B,B3
87.20%,B,B4
87.20%,B,B5
87.20%,C,C2
87.20%,C,C2
87.20%,C,C3
87.20%,C,C3
87.20%,C,C4
87.20%,C,C4
87.20%,C,C5
87.20%,C,C5
87.20%,D,D2
87.20%,D,D2
87.20%,D,D3
87.20%,D,D3
87.20%,D,D3
87.20%,D,D4
87.20%,D,D5
87.20%,D,D5
87.20%,E,E1
87.20%,E,E1
87.20%,E,E1
87.20%,E,E2
87.20%,E,E2
87.20%,E,E2
87.20%,F,F5
87.30%,B,B2
87.30%,B,B3
87.30%,B,B3
87.30%,B,B4
87.30%,C,C1
87.30%,C,C1
87.30%,C,C2
87.30%,C,C2
87.30%,C,C4
87.30%,C,C4
87.30%,C,C5
87.30%,D,D1
87.30%,D,D2
87.30%,D,D2
87.30%,D,D2
87.30%,D,D2
87.30%,D,D3
87.30%,D,D3
87.30%,D,D3
87.30%,D,D4
87.30%,D,D4
87.30%,D,D4
87.30%,D,D5
87.30%,E,E1
87.30%,E,E1
87.30%,E,E2
87.30%,E,E2
87.30%,E,E3
87.30%,E,E4
87.30%,E,E5
87.30%,E,E5
87.30%,E,E5
87.30%,F,F1
87.40%,A,A4
87.40%,B,B3
87.40%,B,B3
87.40%,B,B4
87.40%,B,B4
87.40%,B,B4
87.40%,B,B5
87.40%,B,B5
87.40%,B,B5
87.40%,C,C1
87.40%,C,C1
87.40%,C,C1
87.40%,C,C1
87.40%,C,C1
87.40%,C,C1
87.40%,C,C2
87.40%,C,C2
87.40%,C,C2
87.40%,C,C2
87.40%,C,C2
87.40%,C,C4
87.40%,D,D1
87.40%,D,D1
87.40%,D,D2
87.40%,D,D2
87.40%,D,D3
87.40%,D,D3
87.40%,D,D3
87.40%,D,D3
87.40%,D,D3
87.40%,D,D3
87.40%,D,D4
87.40%,D,D4
87.40%,D,D4
87.40%,D,D4
87.40%,E,E2
87.40%,E,E3
87.40%,E,E4
87.40%,E,E5
87.40%,E,E5
87.40%,F,F1
87.40%,F,F2
87.40%,G,G1
87.40%,G,G3
87.50%,B,B1
87.50%,B,B2
87.50%,B,B2
87.50%,B,B3
87.50%,B,B3
87.50%,B,B5
87.50%,C,C1
87.50%,C,C2
87.50%,C,C2
87.50%,C,C4
87.50%,C,C5
87.50%,D,D1
87.50%,D,D1
87.50%,D,D2
87.50%,D,D2
87.50%,D,D2
87.50%,D,D2
87.50%,D,D3
87.50%,D,D3
87.50%,D,D4
87.50%,D,D5
87.50%,E,E1
87.50%,E,E1
87.50%,E,E3
87.50%,E,E5
87.60%,A,A3
87.60%,A,A4
87.60%,A,A5
87.60%,B,B2
87.60%,B,B3
87.60%,B,B3
87.60%,B,B4
87.60%,B,B4
87.60%,B,B4
87.60%,B,B5
87.60%,C,C1
87.60%,C,C1
87.60%,C,C1
87.60%,C,C2
87.60%,C,C2
87.60%,C,C2
87.60%,C,C2
87.60%,C,C2
87.60%,C,C3
87.60%,C,C3
87.60%,C,C3
87.60%,C,C4
87.60%,C,C4
87.60%,C,C5
87.60%,C,C5
87.60%,C,C5
87.60%,C,C5
87.60%,D,D1
87.60%,D,D1
87.60%,D,D1
87.60%,D,D1
87.60%,D,D1
87.60%,D,D3
87.60%,D,D4
87.60%,D,D4
87.60%,D,D4
87.60%,D,D4
87.60%,D,D4
87.60%,D,D5
87.60%,D,D5
87.60%,E,E1
87.60%,E,E2
87.60%,E,E2
87.60%,E,E4
87.60%,E,E4
87.60%,E,E4
87.60%,E,E5
87.60%,E,E5
87.60%,F,F1
87.70%,A,A4
87.70%,B,B1
87.70%,B,B3
87.70%,B,B3
87.70%,B,B4
87.70%,B,B4
87.70%,B,B4
87.70%,B,B4
87.70%,C,C1
87.70%,C,C1
87.70%,C,C1
87.70%,C,C1
87.70%,C,C1
87.70%,C,C1
87.70%,C,C1
87.70%,C,C3
87.70%,C,C3
87.70%,C,C3
87.70%,C,C3
87.70%,C,C4
87.70%,C,C4
87.70%,C,C4
87.70%,C,C5
87.70%,C,C5
87.70%,C,C5
87.70%,D,D1
87.70%,D,D1
87.70%,D,D2
87.70%,D,D2
87.70%,D,D4
87.70%,D,D4
87.70%,D,D4
87.70%,E,E2
87.70%,E,E4
87.70%,E,E5
87.70%,F,F5
87.70%,G,G2
87.70%,G,G2
87.80%,A,A5
87.80%,B,B1
87.80%,B,B1
87.80%,B,B3
87.80%,B,B3
87.80%,B,B3
87.80%,B,B4
87.80%,B,B4
87.80%,B,B5
87.80%,C,C1
87.80%,C,C1
87.80%,C,C1
87.80%,C,C3
87.80%,C,C3
87.80%,C,C3
87.80%,C,C3
87.80%,C,C4
87.80%,C,C4
87.80%,C,C4
87.80%,C,C4
87.80%,C,C5
87.80%,C,C5
87.80%,C,C5
87.80%,C,C5
87.80%,D,D1
87.80%,D,D1
87.80%,D,D2
87.80%,D,D2
87.80%,D,D3
87.80%,D,D4
87.80%,D,D5
87.80%,D,D5
87.80%,E,E1
87.80%,E,E2
87.80%,E,E2
87.80%,F,F1
87.80%,F,F2
87.80%,F,F2
87.90%,A,A3
87.90%,A,A4
87.90%,A,A5
87.90%,A,A5
87.90%,B,B3
87.90%,B,B4
87.90%,B,B4
87.90%,B,B5
87.90%,B,B5
87.90%,B,B5
87.90%,B,B5
87.90%,C,C2
87.90%,C,C2
87.90%,C,C2
87.90%,C,C4
87.90%,C,C5
87.90%,D,D1
87.90%,D,D1
87.90%,D,D1
87.90%,D,D1
87.90%,D,D2
87.90%,D,D3
87.90%,D,D4
87.90%,D,D4
87.90%,D,D5
87.90%,E,E1
87.90%,E,E2
87.90%,E,E2
87.90%,E,E2
87.90%,E,E2
87.90%,E,E4
87.90%,E,E5
87.90%,E,E5
87.90%,G,G2
88%,A,A3
88%,A,A4
88%,A,A4
88%,A,A5
88%,B,B1
88%,B,B2
88%,B,B2
88%,B,B3
88%,B,B3
88%,B,B3
88%,B,B4
88%,B,B4
88%,B,B5
88%,B,B5
88%,B,B5
88%,B,B5
88%,C,C1
88%,C,C1
88%,C,C1
88%,C,C1
88%,C,C2
88%,C,C2
88%,C,C2
88%,C,C2
88%,C,C3
88%,C,C3
88%,C,C3
88%,C,C3
88%,C,C4
88%,C,C4
88%,C,C4
88%,C,C5
88%,C,C5
88%,D,D2
88%,D,D2
88%,D,D3
88%,D,D3
88%,D,D3
88%,D,D4
88%,D,D5
88%,D,D5
88%,D,D5
88%,E,E3
88%,E,E4
88%,E,E5
88%,E,E5
88%,F,F1
88%,F,F2
88%,F,F3
88%,F,F3
88%,G,G2
88.10%,B,B1
88.10%,B,B2
88.10%,B,B2
88.10%,B,B3
88.10%,B,B4
88.10%,B,B5
88.10%,B,B5
88.10%,B,B5
88.10%,C,C1
88.10%,C,C1
88.10%,C,C1
88.10%,C,C1
88.10%,C,C1
88.10%,C,C2
88.10%,C,C2
88.10%,C,C2
88.10%,C,C3
88.10%,C,C3
88.10%,C,C3
88.10%,C,C4
88.10%,C,C4
88.10%,D,D1
88.10%,D,D2
88.10%,D,D2
88.10%,D,D2
88.10%,D,D4
88.10%,D,D4
88.10%,D,D5
88.10%,D,D5
88.10%,D,D5
88.10%,E,E1
88.10%,E,E3
88.10%,E,E5
88.10%,F,F3
88.10%,F,F4
88.20%,A,A4
88.20%,A,A5
88.20%,B,B3
88.20%,B,B3
88.20%,B,B3
88.20%,B,B3
88.20%,B,B4
88.20%,B,B5
88.20%,B,B5
88.20%,C,C1
